"seq","dh.seq","day","hour","bytes"
3128,261,"11","2135",3763463550
3129,261,"11","2140",3758828507
3130,261,"11","2145",4619974228
3131,261,"11","2150",1193396400
3132,261,"11","2155",3765813328
3133,262,"11","2200",3458655571
3134,262,"11","2205",3543981643
3135,262,"11","2210",2290785627
3136,262,"11","2215",2262689101
3137,262,"11","2220",3548257312
3138,262,"11","2225",3470980084
3139,262,"11","2230",2983191501
3140,262,"11","2235",3309015915
3141,262,"11","2240",2258982755
3142,262,"11","2245",2783940997
3143,262,"11","2250",4287396436
3144,262,"11","2255",2800693247
3145,263,"11","2300",2114650729
3146,263,"11","2305",1912762223
3147,263,"11","2310",2295510508
3148,263,"11","2315",2042859214
3149,263,"11","2320",2468870472
3150,263,"11","2325",1953275222
3151,263,"11","2330",1736388345
3152,263,"11","2335",1493688117
3153,263,"11","2340",2054684759
3154,263,"11","2345",1766128030
3155,263,"11","2350",1702088620
3156,263,"11","2355",2361709520
3157,264,"11","2400",1333706559
3158,264,"11","2405",1996662563
3159,264,"11","2410",2194251712
3160,264,"11","2415",1214296307
3161,264,"11","2420",2238114611
3162,264,"11","2425",1970724380
3163,264,"11","2430",1885193638
3164,264,"11","2435",2367338849
3165,264,"11","2440",2151673841
3166,264,"11","2445",1721735029
3167,264,"11","2450",2504276992
3168,264,"11","2455",1717152885
3169,265,"12","0100",1757648955
3170,265,"12","0105",2425861179
3171,265,"12","0110",1694053255
3172,265,"12","0115",1850588081
3173,265,"12","0120",1842636114
3174,265,"12","0125",1938802247
3175,265,"12","0130",1779354894
3176,265,"12","0135",1897590103
3177,265,"12","0140",2311078691
3178,265,"12","0145",1455722927
3179,265,"12","0150",3352211715
3180,265,"12","0155",2135980536
3181,266,"12","0200",1279203765
3182,266,"12","0205",3058397343
3183,266,"12","0210",2189773815
3184,266,"12","0215",2563608434
3185,266,"12","0220",2029329495
3186,266,"12","0225",2081296269
3187,266,"12","0230",2218178648
3188,266,"12","0235",2616900312
3189,266,"12","0240",1974295115
3190,266,"12","0245",1627915560
3191,266,"12","0250",2246723469
3192,266,"12","0255",2025735377
3193,267,"12","0300",1778184815
3194,267,"12","0305",2035565942
3195,267,"12","0310",1994389063
3196,267,"12","0315",1695660390
3197,267,"12","0320",882583754
3198,267,"12","0325",2165923009
3199,267,"12","0330",1829311937
3200,267,"12","0335",2530423619
3201,267,"12","0340",2367542018
3202,267,"12","0345",2220860408
3203,267,"12","0350",757746821
3204,267,"12","0355",2000150726
3205,268,"12","0400",1639659936
3206,268,"12","0405",1765112551
3207,268,"12","0410",2171014617
3208,268,"12","0415",1696088418
3209,268,"12","0420",2603944658
3210,268,"12","0425",1969883957
3211,268,"12","0430",2053765115
3212,268,"12","0435",2385622500
3213,268,"12","0440",2148041520
3214,268,"12","0445",2116929517
3215,268,"12","0450",2371136480
3216,268,"12","0455",2155453097
3217,269,"12","0500",3029522239
3218,269,"12","0505",5042640040
3219,269,"12","0510",2626849176
3220,269,"12","0515",4175544625
3221,269,"12","0520",2903478290
3222,269,"12","0525",4529681256
3223,269,"12","0530",3536119413
3224,269,"12","0535",4796389924
3225,269,"12","0540",3913226193
3226,269,"12","0545",3935435422
3227,269,"12","0550",4798655099
3228,269,"12","0555",3535169461
3229,270,"12","0600",5436192044
3230,270,"12","0605",8947219667
3231,270,"12","0610",6147747445
3232,270,"12","0615",5563375084
3233,270,"12","0620",6289472194
3234,270,"12","0625",5480866497
3235,270,"12","0630",5922536368
3236,270,"12","0635",6567658522
3237,270,"12","0640",8049309141
3238,270,"12","0645",7104890088
3239,270,"12","0650",7823029275
3240,270,"12","0655",6454650958
3241,271,"12","0700",7091882710
3242,271,"12","0705",8644521146
3243,271,"12","0710",7798645086
3244,271,"12","0715",7858866867
3245,271,"12","0720",8460458250
3246,271,"12","0725",7033827818
3247,271,"12","0730",7941086152
3248,271,"12","0735",9844377104
3249,271,"12","0740",9880865473
3250,271,"12","0745",11297755658
3251,271,"12","0750",7879943735
3252,271,"12","0755",6557765120
3253,272,"12","0800",10432637990
3254,272,"12","0805",12341359237
3255,272,"12","0810",9683624341
3256,272,"12","0815",9651353011
3257,272,"12","0820",10418363779
3258,272,"12","0825",11934145653
3259,272,"12","0830",7720007091
3260,272,"12","0835",11041403297
3261,272,"12","0840",16785331336
3262,272,"12","0845",11116574559
3263,272,"12","0850",11068559547
3264,272,"12","0855",12152097211
3265,273,"12","0900",7650652398
3266,273,"12","0905",10068287614
3267,273,"12","0910",11720827611
3268,273,"12","0915",11198995673
3269,273,"12","0920",10208341271
3270,273,"12","0925",10395831598
3271,273,"12","0930",9705138865
3272,273,"12","0935",12940808334
3273,273,"12","0940",7594348578
3274,273,"12","0945",14062141690
3275,273,"12","0950",7194266961
3276,273,"12","0955",10240799644
3277,274,"12","1000",9372232468
3278,274,"12","1005",12640005456
3279,274,"12","1010",12266822862
3280,274,"12","1015",9056246254
3281,274,"12","1020",10743632209
3282,274,"12","1025",12190169992
3283,274,"12","1030",9942436997
3284,274,"12","1035",13753739928
3285,274,"12","1040",10725936722
3286,274,"12","1045",11642888130
3287,274,"12","1050",7288563959
3288,274,"12","1055",10924303692
3289,275,"12","1100",12479038043
3290,275,"12","1105",12786216459
3291,275,"12","1110",9751914357
3292,275,"12","1115",11464922683
3293,275,"12","1120",9834210278
3294,275,"12","1125",10398980888
3295,275,"12","1130",9103272941
3296,275,"12","1135",10569101801
3297,275,"12","1140",11421579451
3298,275,"12","1145",10930714390
3299,275,"12","1150",11799350709
3300,275,"12","1155",10363819058
3301,276,"12","1200",6536528506
3302,276,"12","1205",10356881920
3303,276,"12","1210",11381966930
3304,276,"12","1215",8958130558
3305,276,"12","1220",9186331828
3306,276,"12","1225",7536095061
3307,276,"12","1230",6606808254
3308,276,"12","1235",9153403107
3309,276,"12","1240",11740411991
3310,276,"12","1245",11710731718
3311,276,"12","1250",5514254742
3312,276,"12","1255",9024020688
3313,277,"12","1300",11457888224
3314,277,"12","1305",13080479799
3315,277,"12","1310",8117554151
3316,277,"12","1315",12132081831
3317,277,"12","1320",12382677074
3318,277,"12","1325",10782987744
3319,277,"12","1330",8496341022
3320,277,"12","1335",18281646514
3321,277,"12","1340",8602568123
3322,277,"12","1345",8368442181
3323,277,"12","1350",19359638535
3324,277,"12","1355",10157998391
3325,278,"12","1400",9743480178
3326,278,"12","1405",12406732488
3327,278,"12","1410",9788494785
3328,278,"12","1415",9069157629
3329,278,"12","1420",7888945260
3330,278,"12","1425",12574193570
3331,278,"12","1430",9536540133
3332,278,"12","1435",10816648201
3333,278,"12","1440",10431597476
3334,278,"12","1445",9586300227
3335,278,"12","1450",20563608989
3336,278,"12","1455",9545123954
3337,279,"12","1500",9448588113
3338,279,"12","1505",11382315940
3339,279,"12","1510",11270204620
3340,279,"12","1515",11246231870
3341,279,"12","1520",6112198923
3342,279,"12","1525",10731558482
3343,279,"12","1530",9483168625
3344,279,"12","1535",8600445912
3345,279,"12","1540",11765488125
3346,279,"12","1545",6709777480
3347,279,"12","1550",6002911730
3348,279,"12","1555",10495395593
3349,280,"12","1600",7169987955
3350,280,"12","1605",8479315444
3351,280,"12","1610",9361085563
3352,280,"12","1615",7259261453
3353,280,"12","1620",4836525367
3354,280,"12","1625",7492385978
3355,280,"12","1630",6141108582
3356,280,"12","1635",10973925009
3357,280,"12","1640",9672349362
3358,280,"12","1645",9796392937
3359,280,"12","1650",8028168158
3360,280,"12","1655",6888254603
3361,281,"12","1700",3484120848
3362,281,"12","1705",6450034577
3363,281,"12","1710",5549696848
3364,281,"12","1715",4914138724
3365,281,"12","1720",4526014014
3366,281,"12","1725",5229278141
3367,281,"12","1730",4420679913
3368,281,"12","1735",5806434365
3369,281,"12","1740",5514724360
3370,281,"12","1745",5598671360
3371,281,"12","1750",8901001434
3372,281,"12","1755",3895866747
3373,282,"12","1800",1580529096
3374,282,"12","1805",2917448086
3375,282,"12","1810",3095389087
3376,282,"12","1815",2584509334
3377,282,"12","1820",3059621915
3378,282,"12","1825",3143781695
3379,282,"12","1830",2110475587
3380,282,"12","1835",4131079084
3381,282,"12","1840",2658684776
3382,282,"12","1845",3388944295
3383,282,"12","1850",3535943921
3384,282,"12","1855",3096189376
3385,283,"12","1900",4264069528
3386,283,"12","1905",5512721944
3387,283,"12","1910",4156039731
3388,283,"12","1915",4776592411
3389,283,"12","1920",5765256878
3390,283,"12","1925",5785090612
3391,283,"12","1930",4879055344
3392,283,"12","1935",4442580434
3393,283,"12","1940",4651109250
3394,283,"12","1945",3837393363
3395,283,"12","1950",3947869180
3396,283,"12","1955",5893614021
3397,284,"12","2000",5219920357
3398,284,"12","2005",6111384005
3399,284,"12","2010",5724457466
3400,284,"12","2015",5773588887
3401,284,"12","2020",4349773136
3402,284,"12","2025",6118415900
3403,284,"12","2030",6155386522
3404,284,"12","2035",6748603012
3405,284,"12","2040",4366395775
3406,284,"12","2045",5270078874
3407,284,"12","2050",8695309929
3408,284,"12","2055",4279221388
3409,285,"12","2100",4497703541
3410,285,"12","2105",5327134725
3411,285,"12","2110",3526846999
3412,285,"12","2115",3588305748
3413,285,"12","2120",4139872255
3414,285,"12","2125",2849939340
3415,285,"12","2130",3525491800
3416,285,"12","2135",3561465871
3417,285,"12","2140",2996117945
3418,285,"12","2145",4305859624
3419,285,"12","2150",4086560646
3420,285,"12","2155",4034324341
3421,286,"12","2200",2353554034
3422,286,"12","2205",3237069760
3423,286,"12","2210",3735380418
3424,286,"12","2215",2845113112
3425,286,"12","2220",3110540114
3426,286,"12","2225",3526105002
3427,286,"12","2230",2721494208
3428,286,"12","2235",3511875274
3429,286,"12","2240",2331322286
3430,286,"12","2245",2654620633
3431,286,"12","2250",4248276113
3432,286,"12","2255",2754233578
3433,287,"12","2300",1720765062
3434,287,"12","2305",1916981928
3435,287,"12","2310",1996628953
3436,287,"12","2315",2129501390
3437,287,"12","2320",1316249928
3438,287,"12","2325",1758880167
3439,287,"12","2330",2032613551
3440,287,"12","2335",1552943669
3441,287,"12","2340",1869687425
3442,287,"12","2345",2423580327
3443,287,"12","2350",2406921124
3444,287,"12","2355",1642824403
3445,288,"12","2400",1681668166
3446,288,"12","2405",2552413940
3447,288,"12","2410",2146881436
3448,288,"12","2415",2137962724
3449,288,"12","2420",1300960283
3450,288,"12","2425",1337694052
3451,288,"12","2430",2050292418
3452,288,"12","2435",2460505858
3453,288,"12","2440",1822703908
3454,288,"12","2445",2143101478
3455,288,"12","2450",1330683610
3456,288,"12","2455",1671653645
3457,289,"13","0100",1961726490
3458,289,"13","0105",2221283941
3459,289,"13","0110",2177115570
3460,289,"13","0115",1781905150
3461,289,"13","0120",2325515073
3462,289,"13","0125",1968683598
3463,289,"13","0130",1686353444
3464,289,"13","0135",1913978815
3465,289,"13","0140",2357674999
3466,289,"13","0145",1844986237
3467,289,"13","0150",2457590030
3468,289,"13","0155",2275058834
3469,290,"13","0200",1861651415
3470,290,"13","0205",2388760452
3471,290,"13","0210",2291566806
3472,290,"13","0215",2164865136
3473,290,"13","0220",1520272422
3474,290,"13","0225",2241038531
3475,290,"13","0230",1647846887
3476,290,"13","0235",2767853441
3477,290,"13","0240",1842092438
3478,290,"13","0245",2105689925
3479,290,"13","0250",1646047310
3480,290,"13","0255",2341107951
3481,291,"13","0300",1834239377
3482,291,"13","0305",2376041510
3483,291,"13","0310",2123327463
3484,291,"13","0315",2287537606
3485,291,"13","0320",3184290502
3486,291,"13","0325",2187890242
3487,291,"13","0330",2008856963
3488,291,"13","0335",2055889005
3489,291,"13","0340",1872258074
3490,291,"13","0345",2271662402
3491,291,"13","0350",1659722751
3492,291,"13","0355",1628820343
3493,292,"13","0400",1748148216
3494,292,"13","0405",1891139622
3495,292,"13","0410",2167570485
3496,292,"13","0415",2481456498
3497,292,"13","0420",1923673089
3498,292,"13","0425",1674468197
3499,292,"13","0430",1895694956
3500,292,"13","0435",1984373818
3501,292,"13","0440",1763010679
3502,292,"13","0445",1590269990
3503,292,"13","0450",2815267659
3504,292,"13","0455",1861052775
3505,293,"13","0500",4656012999
3506,293,"13","0505",5218107338
3507,293,"13","0510",4491123998
3508,293,"13","0515",4415863153
3509,293,"13","0520",4032070810
3510,293,"13","0525",4735766299
3511,293,"13","0530",3818468383
3512,293,"13","0535",3023280619
3513,293,"13","0540",2217372916
3514,293,"13","0545",5543703787
3515,293,"13","0550",4981663307
3516,293,"13","0555",4206766417
3517,294,"13","0600",6826613654
3518,294,"13","0605",5859580837
3519,294,"13","0610",8024933209
3520,294,"13","0615",5014364716
3521,294,"13","0620",6390289955
3522,294,"13","0625",6341664175
3523,294,"13","0630",6133377211
3524,294,"13","0635",5976981072
3525,294,"13","0640",4602980622
3526,294,"13","0645",7687219752
3527,294,"13","0650",12546367406
3528,294,"13","0655",7160212129
3529,295,"13","0700",7377493565
3530,295,"13","0705",8983505306
3531,295,"13","0710",8023823166
3532,295,"13","0715",8362085934
3533,295,"13","0720",9741840501
3534,295,"13","0725",6728990774
3535,295,"13","0730",7283557927
3536,295,"13","0735",11196029871
3537,295,"13","0740",8428478622
3538,295,"13","0745",9468466121
3539,295,"13","0750",10190050557
3540,295,"13","0755",9869357097
3541,296,"13","0800",6464128021
3542,296,"13","0805",9501220966
3543,296,"13","0810",11227945358
3544,296,"13","0815",11081161937
3545,296,"13","0820",8783675869
3546,296,"13","0825",11469531242
3547,296,"13","0830",7756839715
3548,296,"13","0835",11395618905
3549,296,"13","0840",7129008736
3550,296,"13","0845",9521809772
3551,296,"13","0850",14711080844
3552,296,"13","0855",8754841208
3553,297,"13","0900",10047225030
3554,297,"13","0905",14618145748
3555,297,"13","0910",10214657299
3556,297,"13","0915",12080056211
3557,297,"13","0920",10972210392
3558,297,"13","0925",12043597640
3559,297,"13","0930",11056017758
3560,297,"13","0935",10103173162
3561,297,"13","0940",9601510387
3562,297,"13","0945",6424596410
3563,297,"13","0950",11916808965
3564,297,"13","0955",14036867337
3565,298,"13","1000",9165268860
3566,298,"13","1005",14278942020
3567,298,"13","1010",13225542266
3568,298,"13","1015",13212218374
3569,298,"13","1020",11402490974
3570,298,"13","1025",13043722748
3571,298,"13","1030",7256917754
3572,298,"13","1035",9666463872
3573,298,"13","1040",11465528461
3574,298,"13","1045",10926810660
3575,298,"13","1050",7068110724
3576,298,"13","1055",9720269040
3577,299,"13","1100",10211814379
3578,299,"13","1105",12159421034
3579,299,"13","1110",11049134298
3580,299,"13","1115",8297847814
3581,299,"13","1120",11882558584
3582,299,"13","1125",10994857613
3583,299,"13","1130",9693397226
3584,299,"13","1135",7566485550
3585,299,"13","1140",10629853556
3586,299,"13","1145",6277265583
3587,299,"13","1150",18607155047
3588,299,"13","1155",12753833686
3589,300,"13","1200",8490033966
3590,300,"13","1205",11676828095
3591,300,"13","1210",10917995986
3592,300,"13","1215",8590595523
3593,300,"13","1220",9749636844
3594,300,"13","1225",8659722388
3595,300,"13","1230",9948676721
3596,300,"13","1235",10753477767
3597,300,"13","1240",11126175495
3598,300,"13","1245",12891892153
3599,300,"13","1250",13924434006
3600,300,"13","1255",3911285358
3601,301,"13","1300",9498265478
3602,301,"13","1305",8395432692
3603,301,"13","1310",13895507929
3604,301,"13","1315",9216427660
3605,301,"13","1320",9042234929
3606,301,"13","1325",10377343223
3607,301,"13","1330",8162259308
3608,301,"13","1335",9487428700
3609,301,"13","1340",8700033906
3610,301,"13","1345",13085989843
3611,301,"13","1350",12203948930
3612,301,"13","1355",11358141372
3613,302,"13","1400",8483162059
3614,302,"13","1405",13710733990
3615,302,"13","1410",10707871208
3616,302,"13","1415",7857906862
3617,302,"13","1420",8734927092
3618,302,"13","1425",7798351482
3619,302,"13","1430",8929582364
3620,302,"13","1435",13911072955
3621,302,"13","1440",7204509520
3622,302,"13","1445",7861831498
3623,302,"13","1450",11019933530
3624,302,"13","1455",7406816890
3625,303,"13","1500",10489574444
3626,303,"13","1505",13601347454
3627,303,"13","1510",7773889112
3628,303,"13","1515",12611907288
3629,303,"13","1520",7278146700
3630,303,"13","1525",9821951512
3631,303,"13","1530",9249660277
3632,303,"13","1535",9710715402
3633,303,"13","1540",7707144992
3634,303,"13","1545",10055560416
3635,303,"13","1550",15048779606
3636,303,"13","1555",12435897033
3637,304,"13","1600",5879732196
3638,304,"13","1605",8730515746
3639,304,"13","1610",7326298216
3640,304,"13","1615",5809844642
3641,304,"13","1620",7232246651
3642,304,"13","1625",8491259969
3643,304,"13","1630",7125894052
3644,304,"13","1635",6551912681
3645,304,"13","1640",6937269198
3646,304,"13","1645",5466289085
3647,304,"13","1650",9077538085
3648,304,"13","1655",8655598641
3649,305,"13","1700",4858269082
3650,305,"13","1705",7128486992
3651,305,"13","1710",5181992244
3652,305,"13","1715",5743191323
3653,305,"13","1720",3435693243
3654,305,"13","1725",6092955755
3655,305,"13","1730",3804526206
3656,305,"13","1735",4940933994
3657,305,"13","1740",5018089012
3658,305,"13","1745",4635496372
3659,305,"13","1750",7192724312
3660,305,"13","1755",4772487200
3661,306,"13","1800",3095061316
3662,306,"13","1805",3351012179
3663,306,"13","1810",2380490023
3664,306,"13","1815",2343711745
3665,306,"13","1820",2825053974
3666,306,"13","1825",2353840392
3667,306,"13","1830",2668315370
3668,306,"13","1835",3253583480
3669,306,"13","1840",2720022222
3670,306,"13","1845",2400501625
3671,306,"13","1850",4015537096
3672,306,"13","1855",2856501073
3673,307,"13","1900",4220721407
3674,307,"13","1905",4202843349
3675,307,"13","1910",6827935896
3676,307,"13","1915",4522766243
3677,307,"13","1920",4570869922
3678,307,"13","1925",5533411523
3679,307,"13","1930",3660435471
3680,307,"13","1935",5604475560
3681,307,"13","1940",4815431489
3682,307,"13","1945",6511455177
3683,307,"13","1950",7624628655
3684,307,"13","1955",5463645658
3685,308,"13","2000",4075949472
3686,308,"13","2005",7062108755
3687,308,"13","2010",5491875363
3688,308,"13","2015",4306115346
3689,308,"13","2020",2708293728
3690,308,"13","2025",5859957640
3691,308,"13","2030",4040391509
3692,308,"13","2035",4211228686
3693,308,"13","2040",4738567431
3694,308,"13","2045",5079872808
3695,308,"13","2050",7219756069
3696,308,"13","2055",6523530171
3697,309,"13","2100",4164680734
3698,309,"13","2105",2944651302
3699,309,"13","2110",3014780962
3700,309,"13","2115",3068507367
3701,309,"13","2120",4121781063
3702,309,"13","2125",4305668026
3703,309,"13","2130",3171800378
3704,309,"13","2135",4806629730
3705,309,"13","2140",4742648305
3706,309,"13","2145",3491382850
3707,309,"13","2150",2131107296
3708,309,"13","2155",2963301773
3709,310,"13","2200",1971276314
3710,310,"13","2205",3125953534
3711,310,"13","2210",2959605003
3712,310,"13","2215",3676864205
3713,310,"13","2220",2459489354
3714,310,"13","2225",3301461634
3715,310,"13","2230",2404963430
3716,310,"13","2235",3535616736
3717,310,"13","2240",2891605164
3718,310,"13","2245",3980586655
3719,310,"13","2250",5276234139
3720,310,"13","2255",2942424834
3721,311,"13","2300",1945137697
3722,311,"13","2305",2148839899
3723,311,"13","2310",2876597533
3724,311,"13","2315",2581208050
3725,311,"13","2320",1580061794
3726,311,"13","2325",2073651062
3727,311,"13","2330",1843149721
3728,311,"13","2335",2084797167
3729,311,"13","2340",2472573154
3730,311,"13","2345",2270753877
3731,311,"13","2350",2315879780
3732,311,"13","2355",2016086122
3733,312,"13","2400",1717651708
3734,312,"13","2405",1563021252
3735,312,"13","2410",1268457925
3736,312,"13","2415",1988571769
3737,312,"13","2420",1922418173
3738,312,"13","2425",1986747167
3739,312,"13","2430",1820337720
3740,312,"13","2435",2571032044
3741,312,"13","2440",2531394381
3742,312,"13","2445",2295931185
3743,312,"13","2450",2051070647
3744,312,"13","2455",1612315278
3745,313,"14","0100",2164725040
3746,313,"14","0105",2991515684
3747,313,"14","0110",1846789443
3748,313,"14","0115",2215710963
3749,313,"14","0120",2035393722
3750,313,"14","0125",2768464038
3751,313,"14","0130",2718796584
3752,313,"14","0135",3028443109
3753,313,"14","0140",3084454548
3754,313,"14","0145",2128177138
3755,313,"14","0150",4045391270
3756,313,"14","0155",1948376654
3757,314,"14","0200",2693369700
3758,314,"14","0205",3068127541
3759,314,"14","0210",2107809457
3760,314,"14","0215",2768848244
3761,314,"14","0220",2517186556
3762,314,"14","0225",2633291372
3763,314,"14","0230",2618127891
3764,314,"14","0235",1643750555
3765,314,"14","0240",2452366128
3766,314,"14","0245",3303418831
3767,314,"14","0250",2036115357
3768,314,"14","0255",3048422130
3769,315,"14","0300",2190471555
3770,315,"14","0305",2910389811
3771,315,"14","0310",2697253360
3772,315,"14","0315",2211388272
3773,315,"14","0320",2695290448
3774,315,"14","0325",2611499683
3775,315,"14","0330",2441519634
3776,315,"14","0335",2673284847
3777,315,"14","0340",2012964313
3778,315,"14","0345",2324111820
3779,315,"14","0350",1594574558
3780,315,"14","0355",2181784865
3781,316,"14","0400",2377832857
3782,316,"14","0405",2310207053
3783,316,"14","0410",2413011319
3784,316,"14","0415",2306106047
3785,316,"14","0420",3253469840
3786,316,"14","0425",2883806511
3787,316,"14","0430",2114974985
3788,316,"14","0435",2869441875
3789,316,"14","0440",1419161087
3790,316,"14","0445",3268106877
3791,316,"14","0450",3970565361
3792,316,"14","0455",2552122438
3793,317,"14","0500",2493146189
3794,317,"14","0505",3340038638
3795,317,"14","0510",3456441873
3796,317,"14","0515",2287763840
3797,317,"14","0520",2591922635
3798,317,"14","0525",2779975479
3799,317,"14","0530",2780707629
3800,317,"14","0535",3010779681
3801,317,"14","0540",3871740916
3802,317,"14","0545",2643289395
3803,317,"14","0550",4436141966
3804,317,"14","0555",3165535375
3805,318,"14","0600",2922714486
3806,318,"14","0605",5769912517
3807,318,"14","0610",2042598330
3808,318,"14","0615",3881633291
3809,318,"14","0620",2494256237
3810,318,"14","0625",3202581749
3811,318,"14","0630",3426838275
3812,318,"14","0635",1783063236
3813,318,"14","0640",3239049225
3814,318,"14","0645",3872225766
3815,318,"14","0650",3533902493
3816,318,"14","0655",3086669584
3817,319,"14","0700",3958982559
3818,319,"14","0705",4993886134
3819,319,"14","0710",4591283169
3820,319,"14","0715",4209314122
3821,319,"14","0720",4726279336
3822,319,"14","0725",3575636388
3823,319,"14","0730",4519556547
3824,319,"14","0735",4299230043
3825,319,"14","0740",4543298139
3826,319,"14","0745",4200457461
3827,319,"14","0750",3971653411
3828,319,"14","0755",4009566285
3829,320,"14","0800",4371860113
3830,320,"14","0805",5056944167
3831,320,"14","0810",4641702063
3832,320,"14","0815",4386079803
3833,320,"14","0820",4653782654
3834,320,"14","0825",3615162688
3835,320,"14","0830",3608609650
3836,320,"14","0835",4799244966
3837,320,"14","0840",4542783961
3838,320,"14","0845",2524721994
3839,320,"14","0850",2479146909
3840,320,"14","0855",4837695419
3841,321,"14","0900",3746531808
3842,321,"14","0905",6092426451
3843,321,"14","0910",3934981459
3844,321,"14","0915",5376865564
3845,321,"14","0920",4588475341
3846,321,"14","0925",5659318963
3847,321,"14","0930",5019731589
3848,321,"14","0935",4864678789
3849,321,"14","0940",3996741613
3850,321,"14","0945",4480501583
3851,321,"14","0950",7272396540
3852,321,"14","0955",3283771918
3853,322,"14","1000",3477235087
3854,322,"14","1005",5302523688
3855,322,"14","1010",3082533882
3856,322,"14","1015",4229181396
3857,322,"14","1020",5152734719
3858,322,"14","1025",4958934963
3859,322,"14","1030",4797297209
3860,322,"14","1035",4767374471
3861,322,"14","1040",4006598942
3862,322,"14","1045",3764297085
3863,322,"14","1050",7808672676
3864,322,"14","1055",4695065294
3865,323,"14","1100",3089129823
3866,323,"14","1105",4013145605
3867,323,"14","1110",4348083630
3868,323,"14","1115",4101203176
3869,323,"14","1120",2640537639
3870,323,"14","1125",4019026664
3871,323,"14","1130",4700003505
3872,323,"14","1135",3273592491
3873,323,"14","1140",4577971453
3874,323,"14","1145",4014683950
3875,323,"14","1150",4693949919
3876,323,"14","1155",4561535637
3877,324,"14","1200",3317325995
3878,324,"14","1205",5138823682
3879,324,"14","1210",4793562857
3880,324,"14","1215",5366366300
3881,324,"14","1220",3741372280
3882,324,"14","1225",4574697972
3883,324,"14","1230",3495736671
3884,324,"14","1235",4808660071
3885,324,"14","1240",5385147079
3886,324,"14","1245",4584192092
3887,324,"14","1250",6716320450
3888,324,"14","1255",4008504708
3889,325,"14","1300",3986261097
3890,325,"14","1305",5563271014
3891,325,"14","1310",3645148186
3892,325,"14","1315",5573658276
3893,325,"14","1320",5302766918
3894,325,"14","1325",4086268836
3895,325,"14","1330",3833279600
3896,325,"14","1335",7493785116
3897,325,"14","1340",3397369199
3898,325,"14","1345",5742586343
3899,325,"14","1350",7982915786
3900,325,"14","1355",6045436500
3901,326,"14","1400",4350940434
3902,326,"14","1405",5529854469
3903,326,"14","1410",5287426690
3904,326,"14","1415",2499505134
3905,326,"14","1420",5696184684
3906,326,"14","1425",3950957358
3907,326,"14","1430",4635124713
3908,326,"14","1435",4914883900
3909,326,"14","1440",3093866183
3910,326,"14","1445",2887845402
3911,326,"14","1450",6376876180
3912,326,"14","1455",4474157121
3913,327,"14","1500",4370298782
3914,327,"14","1505",6020905473
3915,327,"14","1510",4394273028
3916,327,"14","1515",4814431600
3917,327,"14","1520",3704037293
3918,327,"14","1525",5882175987
3919,327,"14","1530",4240479010
3920,327,"14","1535",4728354110
3921,327,"14","1540",4686278409
3922,327,"14","1545",5143609716
3923,327,"14","1550",4474569838
3924,327,"14","1555",4718468696
3925,328,"14","1600",3779340604
3926,328,"14","1605",4191310620
3927,328,"14","1610",3706394875
3928,328,"14","1615",2910975872
3929,328,"14","1620",2545986882
3930,328,"14","1625",4089576615
3931,328,"14","1630",4171023815
3932,328,"14","1635",5218235170
3933,328,"14","1640",4062945582
3934,328,"14","1645",5133238283
3935,328,"14","1650",4722325747
3936,328,"14","1655",1996776409
3937,329,"14","1700",2186665733
3938,329,"14","1705",3274404069
3939,329,"14","1710",2753218429
3940,329,"14","1715",3821490791
3941,329,"14","1720",2244542149
3942,329,"14","1725",4481350328
3943,329,"14","1730",2767071872
3944,329,"14","1735",2654729262
3945,329,"14","1740",3631100465
3946,329,"14","1745",1367877736
3947,329,"14","1750",5449962691
3948,329,"14","1755",3195421795
3949,330,"14","1800",2379099824
3950,330,"14","1805",3636490424
3951,330,"14","1810",2872695810
3952,330,"14","1815",2903480121
3953,330,"14","1820",2226873787
3954,330,"14","1825",2105817713
3955,330,"14","1830",2481312581
3956,330,"14","1835",3141660905
3957,330,"14","1840",2237345032
3958,330,"14","1845",3138514693
3959,330,"14","1850",5254806581
3960,330,"14","1855",3222908143
3961,331,"14","1900",2698537834
3962,331,"14","1905",3185038751
3963,331,"14","1910",5146887152
3964,331,"14","1915",3718723299
3965,331,"14","1920",1914023938
3966,331,"14","1925",3507541801
3967,331,"14","1930",2933144570
3968,331,"14","1935",3510714156
3969,331,"14","1940",3579232885
3970,331,"14","1945",2877414875
3971,331,"14","1950",3100805718
3972,331,"14","1955",3982508352
3973,332,"14","2000",2453682594
3974,332,"14","2005",4485332693
3975,332,"14","2010",3599154140
3976,332,"14","2015",3992240465
3977,332,"14","2020",2422321374
3978,332,"14","2025",3788510121
3979,332,"14","2030",3226044461
3980,332,"14","2035",2845446748
3981,332,"14","2040",2998942993
3982,332,"14","2045",2438962174
3983,332,"14","2050",3731165082
3984,332,"14","2055",2936534857
3985,333,"14","2100",2987402709
3986,333,"14","2105",3221688958
3987,333,"14","2110",2199134766
3988,333,"14","2115",2580099808
3989,333,"14","2120",3577943552
3990,333,"14","2125",2540473204
3991,333,"14","2130",2658432110
3992,333,"14","2135",3159667917
3993,333,"14","2140",2723933604
3994,333,"14","2145",1795781086
3995,333,"14","2150",4747869430
3996,333,"14","2155",3966947633
3997,334,"14","2200",2616504520
3998,334,"14","2205",3963508913
3999,334,"14","2210",2697557126
4000,334,"14","2215",2979578248
